country1,country2,ltrade,lgdp1,lgdp2,ldist
"Uruguay","Algeria",2.998942,24.51897,26.19788,8.650283
"Uruguay","Angola",3.837753,24.51897,25.04366,8.487226
"Uruguay","Botswana",,24.51897,23.90258,8.48518
"Uruguay","Burundi",,24.51897,22.20237,8.673717
"Uruguay","Cameroon",2.979947,24.51897,24.39927,8.554199
"Uruguay","Cabo Verde",2.041051,24.51897,21.4011,8.290296
"Uruguay","Central African Republic",,24.51897,21.3969,8.653636
"Uruguay","Chad",,24.51897,23.5282,8.689156
"Uruguay","Comoros",,24.51897,20.40388,8.753524
"Uruguay","Congo, Rep.",,24.51897,23.07759,8.532617
"Uruguay","Congo, Dem. Rep.",.4902847,24.51897,23.75973,8.646435
"Uruguay","Benin",-1.610419,24.51897,23.23461,8.479672
"Uruguay","Equatorial Guinea",3.784296,24.51897,22.9738,8.499907
"Uruguay","Eritrea",,24.51897,22.09982,8.861177
"Uruguay","Ethiopia",,24.51897,25.11525,8.815858
"Uruguay","Gabon",1.422547,24.51897,23.62413,8.495547
"Uruguay","Gambia, The",,24.51897,21.60311,8.325007
"Uruguay","Ghana",1.322782,24.51897,24.92969,8.418394
"Uruguay","Guinea-Bissau",,24.51897,21.03212,8.321929
"Uruguay","Guinea",-1.349511,24.51897,22.92382,8.362817
"Uruguay","Cote d'Ivoire",1.09515,24.51897,24.15614,8.384481
"Uruguay","Kenya",-2.456266,24.51897,24.74567,8.776327
"Uruguay","Lesotho",,24.51897,21.9259,8.48596
"Uruguay","Liberia",-.4464443,24.51897,21.6418,8.315147
"Uruguay","Libya",-.437993,24.51897,25.23629,8.738961
"Uruguay","Madagascar",-3.122786,24.51897,23.46092,8.728173
"Uruguay","Malawi",,24.51897,23.1269,8.649271
"Uruguay","Mali",-2.162721,24.51897,23.38799,8.489088
"Uruguay","Mauritania",-.0369967,24.51897,22.72289,8.448119
"Uruguay","Mauritius",-1.051544,24.51897,23.4033,8.810979
"Uruguay","Morocco",2.884197,24.51897,25.58554,8.626732
"Uruguay","Mozambique",-1.825555,24.51897,23.81007,8.628394
"Uruguay","Niger",,24.51897,23.02222,8.594283
"Uruguay","Nigeria",5.52302,24.51897,26.55469,8.544706
"Uruguay","",,24.51897,,8.790893
"Uruguay","Zimbabwe",-10.95584,24.51897,22.20458,8.56536
"Uruguay","Rwanda",,24.51897,23.33461,8.683285
"Uruguay","Sao Tome and Principe",,24.51897,19.58523,8.456717
"Uruguay","Seychelles",-2.33881,24.51897,21.72984,8.891629
"Uruguay","Senegal",2.810685,24.51897,23.71566,8.357558
"Uruguay","Sierra Leone",-4.602899,24.51897,22.64185,8.316079
"Uruguay","Somalia",,24.51897,,8.915861
"Uruguay","Namibia",-2.82893,24.51897,23.25377,8.399921
"Uruguay","Sudan",,24.51897,25.06919,8.786346
"Uruguay","Swaziland",,24.51897,22.31789,8.538076
"Uruguay","Tanzania",-2.905311,24.51897,24.82007,8.706561
"Uruguay","Togo",-4.12782,24.51897,22.455,8.453711
"Uruguay","Tunisia",3.910026,24.51897,24.98805,8.740715
"Uruguay","Uganda",-.4355167,24.51897,24.51797,8.721256
"Uruguay","Burkina Faso",-4.091871,24.51897,23.64668,8.468712
"Uruguay","Zambia",-.6822696,24.51897,23.90454,8.598616
"Uruguay","",,24.51897,,8.491035
"Uruguay","Solomon Islands",,24.51897,20.8882,9.079819
"Uruguay","Faeroe Islands",,24.51897,,8.867479
"Uruguay","Fiji",,24.51897,22.09642,8.929948
"Uruguay","",-2.491852,24.51897,,8.662665
"Uruguay","Kiribati",,24.51897,19.8197,9.056798
"Uruguay","Guam",,24.51897,,9.263202
"Uruguay","",,24.51897,,9.082415
"Uruguay","New Caledonia",-5.049651,24.51897,,8.958232
"Uruguay","Vanuatu",,24.51897,21.14191,8.988307
"Uruguay","Papua New Guinea",,24.51897,23.75095,9.141626
"Uruguay","",,24.51897,,8.112462
"Uruguay","",,24.51897,,8.902949
"Uruguay","American Samoa",,24.51897,,8.852032
"Uruguay","Samoa",,24.51897,20.97189,8.873828
"Uruguay","Tonga",,24.51897,20.56982,8.852107
"Uruguay","Tuvalu",,24.51897,17.24949,8.973399
"Uruguay","French Polynesia",1.955727,24.51897,,8.577385
"Uruguay","Armenia",-1.903745,24.51897,23.61574,9.006553
"Uruguay","Azerbaijan",.0601989,24.51897,25.14033,9.023026
"Uruguay","Belarus",2.210915,24.51897,25.64629,8.956799
"Uruguay","Albania",-2.518936,24.51897,23.79271,8.856941
"Uruguay","Georgia",.1958338,24.51897,24.03122,9.003597
"Uruguay","Kazakhstan",2.395712,24.51897,26.13394,9.146285
"Uruguay","Kyrgyz Republic",,24.51897,23.33165,9.17992
"Uruguay","Bulgaria",1.437328,24.51897,25.07472,8.897464
"Uruguay","Moldova",-.26706,24.51897,23.28243,8.938162
"Uruguay","Russian Federation",5.108975,24.51897,28.45276,9.236256
"Uruguay","Tajikistan",,24.51897,23.51781,9.156325
"Uruguay","China",7.605591,24.51897,30.12271,9.334865
"Uruguay","Turkmenistan",,24.51897,25.41346,9.095293
"Uruguay","Ukraine",1.648782,24.51897,26.51741,8.962106
"Uruguay","Uzbekistan",-2.629879,24.51897,25.26991,9.119635
"Uruguay","Cuba",3.577782,24.51897,,8.313676
"Uruguay","",,24.51897,,8.879532
"Uruguay","Czech Republic",1.444803,24.51897,26.19304,8.879532
"Uruguay","Slovak Republic",.5939146,24.51897,25.43572,8.894528
"Uruguay","",,24.51897,,8.884656
"Uruguay","Estonia",-2.175145,24.51897,23.92875,8.970302
"Uruguay","Latvia",-.2184584,24.51897,24.15716,8.958511
"Uruguay","Hungary",2.076665,24.51897,25.83548,8.888706
"Uruguay","Lithuania",-.2010876,24.51897,24.75145,8.950112
"Uruguay","Mongolia",-4.088385,24.51897,23.48296,9.312387
"Uruguay","",-.8928217,24.51897,,9.385069
"Uruguay","Croatia",-.7060391,24.51897,24.86675,8.853731
"Uruguay","Slovenia",-.6278186,24.51897,24.6121,8.855742
"Uruguay","Macedonia, FYR",-1.493151,24.51897,23.54905,8.873615
"Uruguay","Bosnia and Herzegovina",.1490099,24.51897,24.02307,8.861453
"Uruguay","Poland",2.791723,24.51897,27.26712,8.913588
"Uruguay","Serbia",,24.51897,24.87298,8.878898
"Uruguay","Kosovo",,24.51897,23.34484,8.871503
"Uruguay","Romania",1.712866,24.51897,26.11985,8.911563
"Uruguay","",,24.51897,,9.010414
"Venezuela, RB","Antigua and Barbuda",-2.625217,26.37677,20.92471,6.530009
"Venezuela, RB","Bahamas, The",4.785416,26.37677,23.07536,7.170946
"Venezuela, RB","Aruba",2.69079,26.37677,,6.018555
"Venezuela, RB","Barbados",1.3032,26.37677,,6.336974
"Venezuela, RB","Bermuda",-.3858904,26.37677,,7.42709
"Venezuela, RB","Dominica",-3.308166,26.37677,20.04025,6.398515
"Venezuela, RB","",,26.37677,,8.329328
"Venezuela, RB","Greenland",,26.37677,,8.423129
"Venezuela, RB","Grenada",-2.204107,26.37677,21.1897,6.013821
"Venezuela, RB","",,26.37677,,6.46517
"Venezuela, RB","",,26.37677,,6.839056
"Venezuela, RB","Guyana",2.271822,26.37677,22.06566,6.258779
"Venezuela, RB","Belize",-1.791984,26.37677,21.85498,7.412897
"Venezuela, RB","Jamaica",6.012773,26.37677,23.88885,6.953324
"Venezuela, RB","",,26.37677,,6.347144
"Venezuela, RB","",8.058144,26.37677,,5.851236
"Venezuela, RB","St. Kitts and Nevis",,26.37677,20.03685,6.522183
"Venezuela, RB","St. Lucia",-1.046016,26.37677,21.42295,6.25932
"Venezuela, RB","",,26.37677,,7.91556
"Venezuela, RB","St. Vincent and the Grenadines",-2.104084,26.37677,20.44489,6.188129
"Venezuela, RB","Suriname",.2255586,26.37677,22.54653,6.605977
"Venezuela, RB","Trinidad and Tobago",5.377054,26.37677,24.29274,5.987073
"Venezuela, RB","Bahrain",.7389163,26.37677,24.1657,8.931705
"Venezuela, RB","Cyprus",-5.391843,26.37677,23.6839,8.763453
"Venezuela, RB","Iran, Islamic Rep.",1.507619,26.37677,27.37002,8.9298
"Venezuela, RB","Iraq",-3.363244,26.37677,25.81387,8.859275
"Venezuela, RB","Israel",2.451267,26.37677,26.10455,8.78654
"Venezuela, RB","Jordan",1.557457,26.37677,24.16978,8.798618
"Venezuela, RB","Kuwait",-2.695864,26.37677,,8.883557
"Venezuela, RB","Lebanon",1.454966,26.37677,24.7594,8.790425
"Venezuela, RB","Oman",-2.648226,26.37677,25.06968,8.996088
"Venezuela, RB","Qatar",.4593656,26.37677,25.71467,8.938638
"Venezuela, RB","Saudi Arabia",.9868156,26.37677,27.23021,8.890323
"Venezuela, RB","",,26.37677,,8.919804
"Venezuela, RB","Syrian Arab Republic",3.683527,26.37677,,8.805568
"Venezuela, RB","United Arab Emirates",3.273632,26.37677,,8.964242
"Venezuela, RB","Egypt, Arab Rep.",3.068325,26.37677,26.74781,8.752241
"Venezuela, RB","",,26.37677,,8.90701
"Venezuela, RB","Yemen, Rep.",-3.470457,26.37677,24.62759,8.940686
"Venezuela, RB","West Bank and Gaza",,26.37677,,8.789756
"Venezuela, RB","Afghanistan",.6577226,26.37677,24.42056,9.004567
"Venezuela, RB","Bangladesh",,26.37677,26.25545,9.178169
"Venezuela, RB","Bhutan",,26.37677,21.97196,9.160193
"Venezuela, RB","Brunei Darussalam",-4.681375,26.37677,23.61612,9.354984
"Venezuela, RB","Myanmar",,26.37677,,9.218711
"Venezuela, RB","Cambodia",-.2382372,26.37677,24.23562,9.291473
"Venezuela, RB","Sri Lanka",1.3565,26.37677,25.39614,9.202798
"Venezuela, RB","Hong Kong SAR, China",4.720764,26.37677,26.42338,9.243071
"Venezuela, RB","India",8.710085,26.37677,29.19285,9.132487
"Venezuela, RB","Indonesia",3.314131,26.37677,27.76908,9.389286
"Venezuela, RB","Timor-Leste",,26.37677,21.294,9.359159
"Venezuela, RB","Korea, Rep.",5.372406,26.37677,27.98651,9.126376
"Venezuela, RB","Lao PDR",,26.37677,23.74945,9.261424
"Venezuela, RB","Macao SAR, China",-4.352207,26.37677,24.55273,9.243608
"Venezuela, RB","Malaysia",5.464186,26.37677,26.69788,9.366334
"Venezuela, RB","Maldives",,26.37677,21.43171,9.158344
"Venezuela, RB","Nepal",,26.37677,24.34193,9.130294
"Venezuela, RB","Pakistan",1.152787,26.37677,26.87241,9.047779
"Venezuela, RB","Palau",,26.37677,19.59527,9.27333
"Venezuela, RB","Philippines",.6746939,26.37677,26.66062,9.293828
"Venezuela, RB","Singapore",7.720541,26.37677,26.41376,9.347135
"Venezuela, RB","Thailand",,26.37677,27.096,9.265442
"Venezuela, RB","Vietnam",,26.37677,26.37459,9.275766
"Venezuela, RB","Djibouti",,26.37677,21.39376,8.904588
"Venezuela, RB","Algeria",2.349935,26.37677,26.19788,8.449903
"Venezuela, RB","Angola",-3.471033,26.37677,25.04366,8.69326
"Venezuela, RB","Botswana",,26.37677,23.90258,8.766582
"Venezuela, RB","Burundi",,26.37677,22.20237,8.802819
"Venezuela, RB","Cameroon",-4.058926,26.37677,24.39927,8.58221
"Venezuela, RB","Cabo Verde",,26.37677,21.4011,7.966406
"Venezuela, RB","Central African Republic",,26.37677,21.3969,8.689359
"Venezuela, RB","Chad",,26.37677,23.5282,8.654672
"Venezuela, RB","Comoros",,26.37677,20.40388,8.94696
"Venezuela, RB","Congo, Rep.",-4.89139,26.37677,23.07759,8.631397
"Venezuela, RB","Congo, Dem. Rep.",,26.37677,23.75973,8.744859
"Venezuela, RB","Benin",,26.37677,23.23461,8.444204
"Venezuela, RB","Equatorial Guinea",,26.37677,22.9738,8.563006
"Venezuela, RB","Eritrea",,26.37677,22.09982,8.861165
"Venezuela, RB","Ethiopia",,26.37677,25.11525,8.864786
"Venezuela, RB","Gabon",-4.161262,26.37677,23.62413,8.59101
"Venezuela, RB","Gambia, The",,26.37677,21.60311,8.121809
"Venezuela, RB","Ghana",-3.443798,26.37677,24.92969,8.382062
"Venezuela, RB","Guinea-Bissau",,26.37677,21.03212,8.152489
"Venezuela, RB","Guinea",,26.37677,22.92382,8.245804
"Venezuela, RB","Cote d'Ivoire",-3.667898,26.37677,24.15614,8.334171
"Venezuela, RB","Kenya",-3.861008,26.37677,24.74567,8.875759
"Venezuela, RB","Lesotho",,26.37677,21.9259,8.817291
"Venezuela, RB","Liberia",-3.241973,26.37677,21.6418,8.259934
"Venezuela, RB","Libya",,26.37677,25.23629,8.62009
"Venezuela, RB","Madagascar",,26.37677,23.46092,8.972756
"Venezuela, RB","Malawi",,26.37677,23.1269,8.854355
"Venezuela, RB","Mali",-2.536426,26.37677,23.38799,8.344476
"Venezuela, RB","Mauritania",,26.37677,22.72289,8.214135
"Venezuela, RB","Mauritius",-2.894113,26.37677,23.4033,9.055727
"Venezuela, RB","Morocco",3.16739,26.37677,25.58554,8.349174
"Venezuela, RB","Mozambique",,26.37677,23.81007,8.86774
"Venezuela, RB","Niger",,26.37677,23.02222,8.517663
"Venezuela, RB","Nigeria",4.207692,26.37677,26.55469,8.524071
"Venezuela, RB","",,26.37677,,9.040499
"Venezuela, RB","Zimbabwe",-1.434078,26.37677,22.20458,8.822433
"Venezuela, RB","Rwanda",,26.37677,23.33461,8.800719
"Venezuela, RB","Sao Tome and Principe",,26.37677,19.58523,8.524944
"Venezuela, RB","Seychelles",,26.37677,21.72984,9.037799
"Venezuela, RB","Senegal",1.038388,26.37677,23.71566,8.171817
"Venezuela, RB","Sierra Leone",,26.37677,22.64185,8.221092
"Venezuela, RB","Somalia",,26.37677,,8.959979
"Venezuela, RB","Namibia",,26.37677,23.25377,8.695106
"Venezuela, RB","Sudan",,26.37677,25.06919,8.773856
"Venezuela, RB","Swaziland",,26.37677,22.31789,8.841675
"Venezuela, RB","Tanzania",,26.37677,24.82007,8.855948
"Venezuela, RB","Togo",2.960844,26.37677,22.455,8.430222
"Venezuela, RB","Tunisia",-1.205138,26.37677,24.98805,8.526258
"Venezuela, RB","Uganda",,26.37677,24.51797,8.816826
"Venezuela, RB","Burkina Faso",,26.37677,23.64668,8.37694
"Venezuela, RB","Zambia",,26.37677,23.90454,8.817202
"Venezuela, RB","",,26.37677,,8.206833
"Venezuela, RB","Solomon Islands",,26.37677,20.8882,9.142795
"Venezuela, RB","Faeroe Islands",,26.37677,,8.464684
"Venezuela, RB","Fiji",,26.37677,22.09642,9.021379
"Venezuela, RB","",,26.37677,,8.35635
"Venezuela, RB","Kiribati",,26.37677,19.8197,9.025145
"Venezuela, RB","Guam",,26.37677,,9.194502
"Venezuela, RB","",,26.37677,,9.076353
"Venezuela, RB","New Caledonia",-1.897531,26.37677,,9.091207
"Venezuela, RB","Vanuatu",,26.37677,21.14191,9.083624
"Venezuela, RB","Papua New Guinea",-5.809702,26.37677,23.75095,9.225856
"Venezuela, RB","",,26.37677,,8.397742
"Venezuela, RB","",,26.37677,,8.947183
"Venezuela, RB","American Samoa",,26.37677,,8.892438
"Venezuela, RB","Samoa",,26.37677,20.97189,8.913094
"Venezuela, RB","Tonga",,26.37677,20.56982,8.939316
"Venezuela, RB","Tuvalu",,26.37677,17.24949,8.993675
"Venezuela, RB","French Polynesia",,26.37677,,8.575861
"Venezuela, RB","Armenia",,26.37677,23.61574,8.844357
"Venezuela, RB","Azerbaijan",.9913602,26.37677,25.14033,8.860207
"Venezuela, RB","Belarus",3.601415,26.37677,25.64629,8.688574
"Venezuela, RB","Albania",.9095738,26.37677,23.79271,8.63781
"Venezuela, RB","Georgia",,26.37677,24.03122,8.826935
"Venezuela, RB","Kazakhstan",-4.123348,26.37677,26.13394,8.942807
"Venezuela, RB","Kyrgyz Republic",-3.692873,26.37677,23.33165,9.015816
"Venezuela, RB","Bulgaria",.0014058,26.37677,25.07472,8.680054
"Venezuela, RB","Moldova",-5.326259,26.37677,23.28243,8.706202
"Venezuela, RB","Russian Federation",6.98323,26.37677,28.45276,8.944483
"Venezuela, RB","Tajikistan",2.741949,26.37677,23.51781,9.007971
"Venezuela, RB","China",8.976953,26.37677,30.12271,9.147992
"Venezuela, RB","Turkmenistan",,26.37677,25.41346,8.942564
"Venezuela, RB","Ukraine",.2220105,26.37677,26.51741,8.724566
"Venezuela, RB","Uzbekistan",,26.37677,25.26991,8.960591
"Venezuela, RB","Cuba",7.61769,26.37677,,7.183312
"Venezuela, RB","",,26.37677,,8.596142
"Venezuela, RB","Czech Republic",1.723768,26.37677,26.19304,8.596142
"Venezuela, RB","Slovak Republic",2.176415,26.37677,25.43572,8.628999
"Venezuela, RB","",,26.37677,,8.580717
"Venezuela, RB","Estonia",-1.984861,26.37677,23.92875,8.667002
"Venezuela, RB","Latvia",-4.072601,26.37677,24.15716,8.663015
"Venezuela, RB","Hungary",2.220457,26.37677,25.83548,8.633937
"Venezuela, RB","Lithuania",.4490964,26.37677,24.75145,8.657449
"Venezuela, RB","Mongolia",-6.836726,26.37677,23.48296,9.065635
"Venezuela, RB","",2.211517,26.37677,,9.105618
"Venezuela, RB","Croatia",-1.793213,26.37677,24.86675,8.595321
"Venezuela, RB","Slovenia",1.601022,26.37677,24.6121,8.590957
"Venezuela, RB","Macedonia, FYR",2.55101,26.37677,23.54905,8.655236
"Venezuela, RB","Bosnia and Herzegovina",1.914217,26.37677,24.02307,8.617957
"Venezuela, RB","Poland",3.877687,26.37677,27.26712,8.631584
"Venezuela, RB","Serbia",,26.37677,24.87298,8.644497
"Venezuela, RB","Kosovo",,26.37677,23.34484,8.645638
"Venezuela, RB","Romania",1.759658,26.37677,26.11985,8.676114
"Venezuela, RB","",,26.37677,,8.743959
"Antigua and Barbuda","Bahamas, The",-1.121807,20.92471,23.07536,6.948686
"Antigua and Barbuda","Aruba",-4.0734,20.92471,,6.443604
"Antigua and Barbuda","Barbados",2.273259,20.92471,,5.72863
"Antigua and Barbuda","Bermuda",-3.686797,20.92471,,6.97587
"Antigua and Barbuda","Dominica",2.124435,20.92471,20.04025,4.761004
"Antigua and Barbuda","",,20.92471,,8.465941
"Antigua and Barbuda","Greenland",-8.317983,20.92471,,8.266854
"Antigua and Barbuda","Grenada",1.520077,20.92471,21.1897,5.830463
"Antigua and Barbuda","Guadeloupe",,20.92471,,4.043541
"Antigua and Barbuda","",,20.92471,,6.984319
"Antigua and Barbuda","Guyana",2.576088,20.92471,22.06566,6.748425
"Antigua and Barbuda","Belize",-.2760922,20.92471,21.85498,7.481818
"Antigua and Barbuda","Jamaica",.9713956,20.92471,23.88885,6.942445
"Antigua and Barbuda","Martinique",,20.92471,,5.152184
"Antigua and Barbuda","Netherlands Antilles",3.274162,20.92471,,6.345456
"Antigua and Barbuda","St. Kitts and Nevis",.9361019,20.92471,20.03685,4.183606
"Antigua and Barbuda","St. Lucia",1.723737,20.92471,21.42295,5.406952
"Antigua and Barbuda","",,20.92471,,7.639452
"Antigua and Barbuda","St. Vincent and the Grenadines",.9307535,20.92471,20.44489,5.580584
"Antigua and Barbuda","Suriname",2.198363,20.92471,22.54653,6.889881
"Antigua and Barbuda","Trinidad and Tobago",3.73982,20.92471,24.29274,6.042318
"Antigua and Barbuda","Bahrain",-4.035906,20.92471,24.1657,8.853506
"Antigua and Barbuda","Cyprus",-2.681063,20.92471,23.6839,8.666215
"Antigua and Barbuda","Iran, Islamic Rep.",,20.92471,27.37002,8.845696
"Antigua and Barbuda","Iraq",,20.92471,25.81387,8.770579
"Antigua and Barbuda","Israel",,20.92471,26.10455,8.694805
"Antigua and Barbuda","Jordan",,20.92471,24.16978,8.708249
"Antigua and Barbuda","Kuwait",,20.92471,,8.799655
"Antigua and Barbuda","Lebanon",-4.193323,20.92471,24.7594,8.69643
"Antigua and Barbuda","Oman",,20.92471,25.06968,8.92509
"Antigua and Barbuda","Qatar",,20.92471,25.71467,8.861215
"Antigua and Barbuda","Saudi Arabia",,20.92471,27.23021,8.811584
"Antigua and Barbuda","",,20.92471,,8.857294
"Antigua and Barbuda","Syrian Arab Republic",,20.92471,,8.711458
"Antigua and Barbuda","United Arab Emirates",,20.92471,,8.889226
"Antigua and Barbuda","Egypt, Arab Rep.",-5.529416,20.92471,26.74781,8.66367
"Antigua and Barbuda","",,20.92471,,8.840581
"Antigua and Barbuda","Yemen, Rep.",,20.92471,24.62759,8.87566
"Antigua and Barbuda","West Bank and Gaza",,20.92471,,8.697684
"Antigua and Barbuda","Afghanistan",,20.92471,24.42056,8.922698
"Antigua and Barbuda","Bangladesh",,20.92471,26.25545,9.106069
"Antigua and Barbuda","Bhutan",,20.92471,21.97196,9.086017
"Antigua and Barbuda","Brunei Darussalam",,20.92471,23.61612,9.297771
"Antigua and Barbuda","Myanmar",,20.92471,,9.148422
"Antigua and Barbuda","Cambodia",,20.92471,24.23562,9.226193
"Antigua and Barbuda","Sri Lanka",-1.410581,20.92471,25.39614,9.14723
"Antigua and Barbuda","Hong Kong SAR, China",,20.92471,26.42338,9.17933
"Antigua and Barbuda","India",-.3870063,20.92471,29.19285,9.063599
"Antigua and Barbuda","Indonesia",.7320164,20.92471,27.76908,9.357009
"Antigua and Barbuda","Timor-Leste",,20.92471,21.294,9.363214
"Antigua and Barbuda","Korea, Rep.",2.819674,20.92471,27.98651,9.064361
"Antigua and Barbuda","Lao PDR",,20.92471,23.74945,9.194291
"Antigua and Barbuda","Macao SAR, China",,20.92471,24.55273,9.179456
"Antigua and Barbuda","Malaysia",1.333944,20.92471,26.69788,9.307133
"Antigua and Barbuda","Maldives",,20.92471,21.43171,9.109246
"Antigua and Barbuda","Nepal",,20.92471,24.34193,9.055128
"Antigua and Barbuda","Pakistan",-5.274974,20.92471,26.87241,8.969493
"Antigua and Barbuda","Palau",,20.92471,19.59527,9.248956
"Antigua and Barbuda","Philippines",-.8010489,20.92471,26.66062,9.24285
"Antigua and Barbuda","Singapore",4.983175,20.92471,26.41376,9.288727
"Antigua and Barbuda","Thailand",,20.92471,27.096,9.198786
"Antigua and Barbuda","Vietnam",,20.92471,26.37459,9.209662
"Antigua and Barbuda","Djibouti",,20.92471,21.39376,8.843467
"Antigua and Barbuda","Algeria",2.274833,20.92471,26.19788,8.331674
"Antigua and Barbuda","Angola",,20.92471,25.04366,8.672248
"Antigua and Barbuda","Botswana",,20.92471,23.90258,8.762119
"Antigua and Barbuda","Burundi",,20.92471,22.20237,8.763949
"Antigua and Barbuda","Cameroon",,20.92471,24.39927,8.52165
"Antigua and Barbuda","Cabo Verde",-8.16444,20.92471,21.4011,7.823108
"Antigua and Barbuda","Central African Republic",,20.92471,21.3969,8.629823
"Antigua and Barbuda","Chad",,20.92471,23.5282,8.578994
"Antigua and Barbuda","Comoros",,20.92471,20.40388,8.922459
"Antigua and Barbuda","Congo, Rep.",,20.92471,23.07759,8.586861
"Antigua and Barbuda","Congo, Dem. Rep.",,20.92471,23.75973,8.699333
"Antigua and Barbuda","Benin",,20.92471,23.23461,8.370036
"Antigua and Barbuda","Equatorial Guinea",,20.92471,22.9738,8.511072
"Antigua and Barbuda","Eritrea",,20.92471,22.09982,8.794021
"Antigua and Barbuda","Ethiopia",,20.92471,25.11525,8.807906
"Antigua and Barbuda","Gabon",,20.92471,23.62413,8.546232
"Antigua and Barbuda","Gambia, The",,20.92471,21.60311,8.011314
"Antigua and Barbuda","Ghana",-3.157541,20.92471,24.92969,8.309374
"Antigua and Barbuda","Guinea-Bissau",,20.92471,21.03212,8.051446
"Antigua and Barbuda","Guinea",-5.128901,20.92471,22.92382,8.155735
"Antigua and Barbuda","Cote d'Ivoire",-3.462386,20.92471,24.15614,8.259439
"Antigua and Barbuda","Kenya",,20.92471,24.74567,8.829902
"Antigua and Barbuda","Lesotho",,20.92471,21.9259,8.824709
"Antigua and Barbuda","Liberia",,20.92471,21.6418,8.187552
"Antigua and Barbuda","Libya",,20.92471,25.23629,8.524695
"Antigua and Barbuda","Madagascar",-2.435485,20.92471,23.46092,8.960983
